SNO,RANK,ARNO,NAME,SEX,NEETNO,COM,MARKS,COLLEGENAME,QUOTA,COLLEGETYPE,FEES,COURSE,Year
43,9917,57321,UNKNOWN,F,511516849,OC,206,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
44,10031,50382,UNKNOWN,F,511514769,BC,204,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
45,10304,52877,UNKNOWN,F,511522129,MBC/DNC,200,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
46,10486,52903,UNKNOWN,M,511503004,OC,198,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
47,10518,68747,UNKNOWN,M,511514184,BC,198,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
48,10861,59891,UNKNOWN,F,511515326,OC,192,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
49,10891,55479,UNKNOWN,M,512406611,OC,192,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
50,11115,54658,UNKNOWN,M,511609280,OC,189,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
51,12272,53886,UNKNOWN,F,511517286,OC,173,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
52,12638,58468,UNKNOWN,M,511520326,MBC/DNC,169,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
53,12860,51325,UNKNOWN,F,511525139,OC,165,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
54,13120,51057,UNKNOWN,M,511611005,BC,162,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
55,13228,50916,UNKNOWN,M,511521725,BC,161,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
56,13356,67637,UNKNOWN,M,506814146,BC,159,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
57,13493,50543,UNKNOWN,F,511526968,MBC/DNC,158,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
58,13605,52904,UNKNOWN,M,511521665,OC,156,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
59,13614,54399,UNKNOWN,M,511524575,OC,156,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
60,13880,60066,UNKNOWN,F,511525179,OC,152,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
61,14012,52991,UNKNOWN,M,511500404,BCM,151,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
62,14165,59000,UNKNOWN,M,511516890,MBC/DNC,149,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
63,14204,54731,UNKNOWN,M,511500606,BCM,149,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
64,14913,66861,UNKNOWN,F,511803042,BC,140,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
65,15146,63065,UNKNOWN,F,512006780,MBC/DNC,138,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
66,15192,50763,UNKNOWN,M,511514107,BC,137,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
67,15269,65777,UNKNOWN,M,511803837,BC,136,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
68,15876,66516,UNKNOWN,F,512401086,BC,130,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
6,13476,58672,UNKNOWN,F,511801767,MBC/DNC,158,"CSI COLLEGE OF DENTAL SCIENCE & RESEARCH , MADURAI. (M)",MANG,PRIVATE,NULL,BDS,2018
7,13884,55083,UNKNOWN,F,511802074,BCM,152,"CSI COLLEGE OF DENTAL SCIENCE & RESEARCH , MADURAI. (M)",MANG,PRIVATE,NULL,BDS,2018
70,16637,64193,UNKNOWN,F,511610884,BC,122,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
71,16795,53564,UNKNOWN,F,511612250,BC,120,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
72,16939,51772,UNKNOWN,M,511900644,BC,119,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
73,17854,54830,UNKNOWN,F,511527326,MBC/DNC,108,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
74,18271,65998,UNKNOWN,M,506815315,BC,103,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
75,18745,54318,UNKNOWN,F,511509721,BC,98,SRI MUTHUKUMARAN MEDICAL COLLEGES & HOSPITAL,MANG,PRIVATE,NULL,MBBS,2018
1,4,54071,UNKNOWN,M,500804349,BC,656,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
2,10,67759,UNKNOWN,F,500901152,OC,646,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
3,11,64156,UNKNOWN,M,500803935,OC,645,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
4,13,67374,UNKNOWN,F,500804584,OC,642,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
5,17,64607,UNKNOWN,M,506010917,OC,636,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
6,20,67380,UNKNOWN,M,507200135,OC,624,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
7,29,62130,UNKNOWN,F,500905722,OC,616,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
8,38,64134,UNKNOWN,M,506103234,OC,610,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
9,39,53676,UNKNOWN,F,512404647,OC,610,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
10,44,62593,UNKNOWN,F,508812207,OC,600,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
11,48,61827,UNKNOWN,M,506010940,OC,595,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
12,49,56797,UNKNOWN,F,505042126,OC,595,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
13,389,60228,UNKNOWN,M,506028161,SC,507,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
14,462,57846,UNKNOWN,F,500805379,SC,499,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
15,1967,61972,UNKNOWN,F,500703121,SC,389,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
16,189190,4877,UNKNOWN,F,511014278,AIQ,295,CMC VELLORE GENERAL,MANG,PRIVATE,NULL,MBBS,2018
1,1153,24799,UNKNOWN,F,511518480,OC,406,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
2,1453,12653,UNKNOWN,F,511527316,OC,391,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
3,1468,5650,UNKNOWN,F,511526716,OC,390,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
4,1659,10450,UNKNOWN,M,511523254,OC,383,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
5,1667,407,UNKNOWN,F,502707826,OC,383,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
6,2011,18348,UNKNOWN,F,512007798,BC,369,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
7,2015,2555,UNKNOWN,F,511526030,OC,369,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
8,2037,15889,UNKNOWN,M,510408342,BC,368,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
9,2100,8891,UNKNOWN,F,511609868,OC,366,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
10,2145,4279,UNKNOWN,F,511804228,BC,364,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
11,2175,19171,UNKNOWN,F,511902655,OC,363,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
12,2184,4273,UNKNOWN,M,506026630,BC,363,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
13,2189,7936,UNKNOWN,F,511511933,BC,363,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
14,2202,29034,UNKNOWN,F,511513079,BC,362,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
15,2213,646,UNKNOWN,M,511521448,BC,362,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
16,2247,12829,UNKNOWN,M,506003150,BC,361,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
17,2264,4982,UNKNOWN,F,511604474,OC,360,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
18,2265,3000,UNKNOWN,M,512002550,BC,360,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
19,2267,235,UNKNOWN,F,511607650,BC,360,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
20,2318,9775,UNKNOWN,M,512000365,BC,359,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
21,2352,1862,UNKNOWN,F,511521836,OC,358,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
22,2377,12866,UNKNOWN,F,511525753,OC,357,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
23,2397,3999,UNKNOWN,F,511800380,BC,356,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
24,2410,9505,UNKNOWN,M,511902778,BC,355,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
25,2421,20249,UNKNOWN,F,512302335,BC,355,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
26,2471,24244,UNKNOWN,F,511900841,BC,353,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
27,2476,5068,UNKNOWN,F,511902950,BC,353,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
28,2510,20203,UNKNOWN,F,512302508,BC,352,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
29,2522,18687,UNKNOWN,F,506818582,OC,352,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
30,2530,5020,UNKNOWN,F,511606414,OC,352,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
31,2562,5087,UNKNOWN,M,511608249,BC,351,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
32,2570,17229,UNKNOWN,M,511516465,BC,351,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
33,2578,5281,UNKNOWN,M,512002144,BC,350,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
34,2590,2581,UNKNOWN,F,512204193,BC,350,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
35,2644,163,UNKNOWN,F,511608103,BC,348,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
36,2659,368,UNKNOWN,F,512400128,BC,348,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
37,2665,24981,UNKNOWN,M,512013303,BC,348,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
38,2670,1801,UNKNOWN,F,511507247,BC,348,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
39,2681,5724,UNKNOWN,F,511610947,BC,347,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
40,2696,10361,UNKNOWN,F,506030141,BC,347,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
41,2700,3146,UNKNOWN,M,511502252,BC,347,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
42,2708,10549,UNKNOWN,F,512008845,BC,346,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
43,2770,1007,UNKNOWN,M,511509131,BC,345,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
44,2832,3700,UNKNOWN,F,512300769,BCM,343,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
45,2840,2611,UNKNOWN,F,511505991,BC,343,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
46,2849,297,UNKNOWN,F,511801760,BC,343,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
47,2893,7191,UNKNOWN,F,511524323,BC,342,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
48,2900,3891,UNKNOWN,M,511804515,OC,341,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
49,2926,3393,UNKNOWN,F,512404772,BC,340,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
50,2951,12332,UNKNOWN,M,512000514,BC,340,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
51,2980,7802,UNKNOWN,F,511507742,BC,339,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
52,3063,624,UNKNOWN,F,511904044,BC,337,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
53,3073,8694,UNKNOWN,F,511901966,BCM,337,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
54,3099,3047,UNKNOWN,F,505039019,BC,336,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
55,3128,14975,UNKNOWN,F,511527198,BCM,335,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
57,3172,6266,UNKNOWN,F,512202430,BC,334,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
58,3174,175,UNKNOWN,F,512202663,BC,334,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
59,3253,468,UNKNOWN,F,511528769,BC,332,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
60,3259,27184,UNKNOWN,F,511523598,BC,332,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
61,3269,24603,UNKNOWN,M,510704410,BC,332,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
62,4064,9539,UNKNOWN,M,506011645,MBC/DNC,313,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
63,4159,24494,UNKNOWN,F,506028133,BCM,312,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
64,4210,24110,UNKNOWN,F,510406938,MBC/DNC,310,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
65,4332,14720,UNKNOWN,M,511614731,MBC/DNC,308,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
66,4335,19690,UNKNOWN,F,511900292,MBC/DNC,308,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
67,4352,9787,UNKNOWN,F,511903569,MBC/DNC,308,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
68,4434,3106,UNKNOWN,M,511512631,MBC/DNC,306,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
69,4473,7814,UNKNOWN,F,511522394,MBC/DNC,305,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
70,4475,21380,UNKNOWN,M,511605225,MBC/DNC,305,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
71,4532,12586,UNKNOWN,F,506808060,MBC/DNC,304,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
72,4545,5940,UNKNOWN,F,511517250,MBC/DNC,304,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
73,4587,21314,UNKNOWN,F,512012019,MBC/DNC,303,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
74,4629,18697,UNKNOWN,M,512006399,MBC/DNC,303,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
75,4801,20443,UNKNOWN,F,512005536,MBC/DNC,299,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
76,4899,24392,UNKNOWN,M,512400262,MBC/DNC,298,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
77,4931,13406,UNKNOWN,F,511511695,MBC/DNC,297,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
78,5072,18303,UNKNOWN,F,512005776,MBC/DNC,295,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
79,5155,18547,UNKNOWN,F,511809082,MBC/DNC,293,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
80,5190,17779,UNKNOWN,F,506805044,MBC/DNC,293,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
81,5268,348,UNKNOWN,F,511500302,MBC/DNC,291,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
82,7120,13237,UNKNOWN,F,512007908,SC,263,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
83,7192,20755,UNKNOWN,F,511524285,SC,262,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
84,7255,10172,UNKNOWN,F,511603370,SC,261,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
85,7347,13826,UNKNOWN,M,511503172,SC,260,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
86,7368,25819,UNKNOWN,F,511522811,SC,260,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
87,7393,207,UNKNOWN,F,511530690,SC,260,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
88,7472,1778,UNKNOWN,F,511510474,SC,258,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
89,8481,11639,UNKNOWN,M,506025173,SC,245,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
90,8688,6858,UNKNOWN,M,510400902,SC,243,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
91,8848,1038,UNKNOWN,F,511517086,SC,240,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
92,8910,9216,UNKNOWN,M,506819248,SC,240,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
93,9082,5539,UNKNOWN,M,512014550,SC,238,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
94,9350,14276,UNKNOWN,F,511515639,SC,235,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
95,10105,2919,UNKNOWN,M,511516137,SC,226,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
96,11031,5459,UNKNOWN,F,511614574,SCA,216,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
97,12259,25480,UNKNOWN,M,511614542,SCA,202,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
98,12283,29025,UNKNOWN,F,511519364,BC (SP),202,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
99,13204,9165,UNKNOWN,F,511613522,SCA,193,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
100,14033,12798,UNKNOWN,F,511510649,ST,184,"TAMILNADU GOVT. DENTAL COLLEGE, CHENNAI.",GOVT,GOVT,NULL,BDS,2018
1,3649,4222,UNKNOWN,F,511605313,OC,323,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
2,4036,3904,UNKNOWN,F,512200557,BC,314,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
3,4074,2821,UNKNOWN,F,512408409,BC,313,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
4,5472,12212,UNKNOWN,M,511613474,BCM,288,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
5,5485,3995,UNKNOWN,F,510405733,BC,287,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
6,5712,7586,UNKNOWN,F,511514366,BC,284,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
7,6147,23015,UNKNOWN,M,511609073,BC,278,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
8,7111,17427,UNKNOWN,F,510408846,MBC/DNC,263,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
9,7775,17275,UNKNOWN,F,512401105,BC,255,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
10,10202,18486,UNKNOWN,F,506028643,BC,225,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
11,11269,13313,UNKNOWN,M,511514717,MBC/DNC,213,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
12,12420,19982,UNKNOWN,F,511608720,BC,201,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
13,12539,22605,UNKNOWN,F,512203798,BC,200,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
14,12930,3177,UNKNOWN,M,511525145,SC,196,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
15,13060,20500,UNKNOWN,M,511602762,BC,194,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
16,13082,19964,UNKNOWN,F,512401484,BCM,194,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
17,13704,6879,UNKNOWN,F,512200038,BCM,188,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
18,13823,29128,UNKNOWN,F,510405772,SC,186,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
19,14173,22164,UNKNOWN,F,512011982,BC,183,"ADHIPARASAKTHI DENTAL COLLEGE & HOSPITAL, MELMARUVATHUR",GOVT,PRIVATE,NULL,BDS,2018
